cores,workload,domain,fastsim_mips,fastsim_uops_per_second,frontier_waits,interval_steps,interval_zero_progress_steps,interval_accepted_uops,interval_active_prefixes,max_interval_accepted_uops,epoch_lookahead_chunks,epoch_inflight_memory_uops,epoch_corrected_horizon_violations,epoch_advanced_cycles,batch_memory_events,interval_private_memory_events,interval_escape_memory_events,retired_uops,memory_accesses,uop_conservation_ok,memory_event_conservation_ok,memory_partition_ok,private_preview_epochs,private_preview_events,materialized_escape_events,state_certificate_failures,timing_certificate_failures,timing_reweave_passes,replayed_shared_events,canonical_fallback_epochs,max_batch_memory_events,reordered_memory_event_pairs,same_line_reordered_pairs,branch_outcome_coverage,per_core_uop_cpi_mape,macro_cpi_fastsim,macro_cpi_gem5,macro_cpi_signed_error,macro_cpi_absolute_error,uop_cpi_fastsim,uop_cpi_gem5,uop_cpi_signed_error,uop_cpi_absolute_error,l1d_miss_fastsim,l1d_miss_gem5,l1d_miss_signed_error,l1d_miss_absolute_error,private_l2_miss_fastsim,private_l2_miss_gem5,private_l2_miss_signed_error,private_l2_miss_absolute_error,cha_llc_lookup_fastsim,cha_llc_lookup_gem5,cha_llc_lookup_signed_error,cha_llc_lookup_absolute_error,branch_miss_fastsim,branch_miss_gem5,branch_miss_signed_error,branch_miss_absolute_error,llc_tag_vs_functional_path_fastsim,llc_tag_vs_functional_path_gem5,llc_tag_vs_functional_path_signed_error,llc_tag_vs_functional_path_absolute_error,llc_tag_vs_ruby_demand_miss_fastsim,llc_tag_vs_ruby_demand_miss_gem5,llc_tag_vs_ruby_demand_miss_signed_error,llc_tag_vs_ruby_demand_miss_absolute_error
32,W_v28_fp_alu_dense,mechanism,18.750676,23865334.06,6,61,0,27527552,1952,458752,13472,0,32,124928,544,340,204,27527552,544,True,True,True,0,0,0,0,0,0,0,0,384,0,149,1.0,0.004741029095195074,0.1825400480265611,0.18341022692826886,-0.004744440461589349,0.004744440461589349,0.14341929133400602,0.14410266956250614,-0.004742300962049125,0.004742300962049125,188,309,-0.39158576051779936,0.39158576051779936,188,483,-0.6107660455486542,0.6107660455486542,188,483,-0.6107660455486542,0.6107660455486542,512,480,0.06666666666666667,0.06666666666666667,24,24,0.0,0.0,24,453,-0.9470198675496688,0.9470198675496688
32,W_v28_gofeed_base,business_base,12.05156578,15121996.7,4,794,10,26182786,13286,102864,12800,40568,13252,1626112,1585920,1314172,271748,26182786,1585920,True,True,True,0,0,0,0,0,0,0,0,6833,0,35434,1.0,0.22957796513216042,2.4863528326322424,2.0221247759343473,0.2295743874081128,0.2295743874081128,1.981513770154177,1.6115406624671738,0.22957727118135274,0.22957727118135274,396987,397257,-0.000679660773756032,0.000679660773756032,271732,272654,-0.0033815751831992196,0.0033815751831992196,271732,272654,-0.0033815751831992196,0.0033815751831992196,48822,48788,0.0006968926785275068,0.0006968926785275068,128685,126271,0.019117612119964204,0.019117612119964204,128685,204526,-0.3708134907053382,0.3708134907053382
32,W_v28_gofeed_heldout,heldout,12.06873991,15492973.46,6,978,8,25644986,14533,91526,12544,36849,14500,2002944,1352402,1042843,309559,25644986,1352402,True,True,True,0,0,0,0,0,0,0,0,5385,0,31749,1.0,0.13988354616060666,3.202579270029439,2.809574655853349,0.1398804667309056,0.1398804667309056,2.494750045876414,2.1886017825633903,0.13988303662736162,0.13988303662736162,376314,376581,-0.0007090108104232556,0.0007090108104232556,308197,309326,-0.0036498710098730788,0.0036498710098730788,308197,309325,-0.003646649963630486,0.003646649963630486,44296,44289,0.000158052789631737,0.000158052789631737,220423,215913,0.02088804286911858,0.02088804286911858,220423,282469,-0.21965596224718464,0.21965596224718464
32,W_v28_int_alu_dense,mechanism,20.18157287,23899288.35,12,331,0,29492256,10592,89664,14432,0,32,677888,160,20,140,29492256,160,True,True,True,0,0,0,0,0,0,0,0,128,0,149,1.0,0.0013659769343960062,0.8686487412401416,0.869839013105833,-0.0013683817899147368,0.0013683817899147368,0.7335238443610418,0.734527213096033,-0.0013660062106643854,0.0013660062106643854,124,336,-0.6309523809523809,0.6309523809523809,124,592,-0.7905405405405406,0.7905405405405406,124,592,-0.7905405405405406,0.7905405405405406,448,512,-0.125,0.125,22,22,0.0,0.0,22,566,-0.9611307420494699,0.9611307420494699
32,W_v28_int_div_serial,mechanism,4.483976454,21153650.09,6,434,0,29684105,13859,70189,14512,5603,5166,888832,524480,524308,172,29684105,524480,True,True,True,0,0,0,0,0,0,0,0,1242,0,127,1.0,0.16078060808863798,4.505226954295101,3.881154729037766,0.16079550258282485,0.16079550258282485,0.954980889604049,0.8227053998403602,0.1607811128860415,0.1607811128860415,153,254,-0.39763779527559057,0.39763779527559057,153,488,-0.6864754098360656,0.6864754098360656,153,488,-0.6864754098360656,0.6864754098360656,395268,395268,0.0,0.0,54,54,0.0,0.0,54,394,-0.8629441624365483,0.8629441624365483
32,W_v28_marine_base,business_base,10.65162276,13270420.62,4,1059,15,28058571,15513,106617,13728,62402,15429,2168832,2265024,1874334,390690,28058571,2265024,True,True,True,0,0,0,0,0,0,0,0,9353,0,37666,1.0,0.07959352114377613,3.0767352834284982,2.849908148132887,0.07959103364233572,0.07959103364233572,2.469569316270597,2.28749937452751,0.07959343891872951,0.07959343891872951,453413,453619,-0.0004541255987954649,0.0004541255987954649,389986,391157,-0.0029936828434618326,0.0029936828434618326,389986,391157,-0.0029936828434618326,0.0029936828434618326,34683,34667,0.00046153402371131047,0.00046153402371131047,283917,283361,0.0019621613418924974,0.0019621613418924974,283917,362263,-0.2162682912690504,0.2162682912690504
32,W_v28_marine_heldout,heldout,11.6551535,14872246.64,2,1044,7,26248048,16170,87414,12832,37587,16051,2138112,1383134,989712,393422,26248048,1383134,True,True,True,0,0,0,0,0,0,0,0,5391,0,29130,1.0,0.1470981709104367,3.3157481824674884,2.8905595537648416,0.14709561273313157,0.14709561273313157,2.5985014199913077,2.265282486290046,0.1470981812281563,0.1470981812281563,412331,412557,-0.0005478030914516054,0.0005478030914516054,392737,393756,-0.0025878970733144383,0.0025878970733144383,392737,393756,-0.0025878970733144383,0.0025878970733144383,60976,60974,3.280086594286089e-05,3.280086594286089e-05,334266,318738,0.04871712817423715,0.04871712817423715,334266,381743,-0.12436901266035003,0.12436901266035003
32,W_v28_memory_random_mlp,mechanism,7.771644991,8957261.07,1,1660,260,17827488,7333,153856,8736,21561,7324,3399680,2359904,1582499,777405,17827488,2359904,True,True,True,0,0,0,0,0,0,0,0,20672,0,793064,1.0,0.44646227874737415,6.854235864289734,4.738724131911895,0.44643065801855625,0.44643065801855625,5.946983949729765,4.11147205992022,0.446436668681913,0.446436668681913,1099199,1099389,-0.00017282326819715313,0.00017282326819715313,777404,778304,-0.0011563604966696817,0.0011563604966696817,777404,778304,-0.0011563604966696817,0.0011563604966696817,448,492,-0.08943089430894309,0.08943089430894309,728522,728474,6.589116426941798e-05,6.589116426941798e-05,728522,728996,-0.0006502093289949465,0.0006502093289949465
32,W_v28_memory_seq_moderate,mechanism,11.48625253,13238476.12,2,1930,212,17827232,7632,148512,8736,4142,7590,3952640,1049120,308,1048812,17827232,1049120,True,True,True,0,0,0,0,0,0,0,0,9120,0,1423,1.0,0.15655672489743666,7.897210681287808,7.98771374442292,-0.011330283737108399,0.011330283737108399,6.851948468500326,6.930443890205492,-0.011326175198691156,0.011326175198691156,1048812,1048963,-0.0001439516932437083,0.0001439516932437083,1048812,1049811,-0.0009515998594032641,0.0009515998594032641,1048812,1049810,-0.0009506482125336966,0.0009506482125336966,448,480,-0.06666666666666667,0.06666666666666667,1048668,1048651,1.6211303856097023e-05,1.6211303856097023e-05,1048668,1049123,-0.0004336955723971355,0.0004336955723971355
32,W_v28_mysql_base,business_base,11.4854265,14522701.08,4,1507,10,30573083,22142,69247,14944,13052,21910,3086336,1607936,1209822,398114,30573083,1607936,True,True,True,0,0,0,0,0,0,0,0,4395,0,677677,1.0,0.1085751932545664,4.0749288381442845,3.6758329352977084,0.10857291663454043,0.10857291663454043,3.2226990977651813,2.9070643012039916,0.10857509977693515,0.10857509977693515,493486,493772,-0.000579214698281798,0.000579214698281798,397985,399156,-0.0029336900860816324,0.0029336900860816324,397985,399156,-0.0029336900860816324,0.0029336900860816324,21975,21947,0.0012758007928190642,0.0012758007928190642,287738,282804,0.017446712210576937,0.017446712210576937,287738,368959,-0.22013557061895767,0.22013557061895767
32,W_v28_mysql_heldout,heldout,11.08085892,14560580.67,2,1585,8,30086649,20648,69211,14713,18828,20528,3246080,1603025,1193133,409892,30086649,1603025,True,True,True,0,0,0,0,0,0,0,0,4373,0,293729,1.0,0.09661039545958088,4.531831040687449,4.13258840452041,0.09660837157901563,0.09660837157901563,3.448803421078898,3.1449670763315796,0.09661034197589298,0.09661034197589298,462515,462755,-0.0005186329699300926,0.0005186329699300926,408646,409946,-0.0031711493708927517,0.0031711493708927517,408646,409946,-0.0031711493708927517,0.0031711493708927517,44268,44242,0.0005876768681343519,0.0005876768681343519,346045,338283,0.022945285456259994,0.022945285456259994,346045,396875,-0.1280755905511811,0.1280755905511811
32,W_v28_pytorch_base,business_base,9.906877631,14780726.6,3,406,95,25455808,7133,199886,12448,16502,7097,831488,1715392,1325983,389409,25455808,1715392,True,True,True,0,0,0,0,0,0,0,0,13490,0,206881,1.0,0.23887953846040694,1.5505554474525727,2.037204452174663,-0.23888078793594092,0.23888078793594092,1.039269820074067,1.365447747635383,-0.23887983126866277,0.23887983126866277,393460,393856,-0.0010054436139096522,0.0010054436139096522,389387,390287,-0.002305995331640562,0.002305995331640562,389387,390287,-0.002305995331640562,0.002305995331640562,2976,3046,-0.02298095863427446,0.02298095863427446,266200,266053,0.0005525214900790444,0.0005525214900790444,266200,355394,-0.25097216047541604,0.25097216047541604
32,W_v28_pytorch_heldout,heldout,9.41366745,14656565.61,3,407,71,24259483,9330,152252,11870,16449,9277,833536,1364803,1021879,342924,24259483,1364803,True,True,True,0,0,0,0,0,0,0,0,8527,0,129200,1.0,0.2790735589418589,1.7066243017904419,2.3672686700358145,-0.27907452018759565,0.27907452018759565,1.096136302657398,1.5204556527904303,-0.27907380879823507,0.27907380879823507,344460,344858,-0.0011540982085380068,0.0011540982085380068,342910,343783,-0.0025393925819484965,0.0025393925819484965,342910,343783,-0.0025393925819484965,0.0025393925819484965,26839,26849,-0.0003724533502178852,0.0003724533502178852,280815,280624,0.0006806260334112549,0.0006806260334112549,280815,332117,-0.1544696597885685,0.1544696597885685
32,W_v28_redis_base,business_base,12.73369038,16109325.14,6,741,11,27543360,12598,125280,13472,43593,12554,1517568,1448736,1157150,291586,27543360,1448736,True,True,True,0,0,0,0,0,0,0,0,7296,0,9101,1.0,0.001425913552557206,2.2238210608082682,2.226846898984471,-0.0013587993757373362,0.0013587993757373362,1.7578296184633972,1.7602175636083868,-0.001356619314770565,0.001356619314770565,395251,395573,-0.0008140090451067186,0.0008140090451067186,291250,292245,-0.0034046775821656486,0.0034046775821656486,291250,292245,-0.0034046775821656486,0.0034046775821656486,2976,2976,0.0,0.0,193327,193288,0.00020177144985720788,0.00020177144985720788,193327,260817,-0.2587638075738928,0.2587638075738928
32,W_v28_redis_heldout,heldout,12.4972827,15993868.49,3,1066,10,28212812,15006,103930,13792,45131,14965,2183168,1253196,959070,294126,28212812,1253196,True,True,True,0,0,0,0,0,0,0,0,5384,0,5886,1.0,0.06217474763641353,3.164238185348495,3.3740239074186302,-0.062176714755597697,0.062176714755597697,2.47247119500176,2.6363880319266677,-0.062174776603396056,0.062174776603396056,346028,346320,-0.0008431508431508432,0.0008431508431508432,293788,294757,-0.0032874537330750413,0.0032874537330750413,293788,294756,-0.003284072249589491,0.003284072249589491,19329,19375,-0.0023741935483870967,0.0023741935483870967,244447,244447,0.0,0.0,244447,284583,-0.1410344258089907,0.1410344258089907
32,W_v28_simd_sse_dense,mechanism,12.11982266,24239833.61,5,101,0,28838624,3232,288406,14112,0,32,206848,640,436,204,28838624,640,True,True,True,0,0,0,0,0,0,0,0,480,0,149,1.0,0.16845161191868013,0.4555064081225033,0.5477806726584409,-0.1684511139980902,0.1684511139980902,0.2277514350199233,0.273888503355596,-0.16845200791714815,0.16845200791714815,188,327,-0.42507645259938837,0.42507645259938837,188,500,-0.624,0.624,188,499,-0.6232464929859719,0.6232464929859719,512,512,0.0,0.0,24,24,0.0,0.0,24,470,-0.948936170212766,0.948936170212766
