cores,workload,domain,fastsim_mips,fastsim_uops_per_second,frontier_waits,interval_steps,interval_zero_progress_steps,interval_accepted_uops,interval_active_prefixes,max_interval_accepted_uops,epoch_lookahead_chunks,epoch_inflight_memory_uops,epoch_corrected_horizon_violations,epoch_advanced_cycles,batch_memory_events,interval_private_memory_events,interval_escape_memory_events,max_batch_memory_events,reordered_memory_event_pairs,same_line_reordered_pairs,branch_outcome_coverage,per_core_uop_cpi_mape,macro_cpi_fastsim,macro_cpi_gem5,macro_cpi_signed_error,macro_cpi_absolute_error,uop_cpi_fastsim,uop_cpi_gem5,uop_cpi_signed_error,uop_cpi_absolute_error,l1d_miss_fastsim,l1d_miss_gem5,l1d_miss_signed_error,l1d_miss_absolute_error,private_l2_miss_fastsim,private_l2_miss_gem5,private_l2_miss_signed_error,private_l2_miss_absolute_error,cha_llc_lookup_fastsim,cha_llc_lookup_gem5,cha_llc_lookup_signed_error,cha_llc_lookup_absolute_error,branch_miss_fastsim,branch_miss_gem5,branch_miss_signed_error,branch_miss_absolute_error,llc_tag_vs_functional_path_fastsim,llc_tag_vs_functional_path_gem5,llc_tag_vs_functional_path_signed_error,llc_tag_vs_functional_path_absolute_error,llc_tag_vs_ruby_demand_miss_fastsim,llc_tag_vs_ruby_demand_miss_gem5,llc_tag_vs_ruby_demand_miss_signed_error,llc_tag_vs_ruby_demand_miss_absolute_error
8,W_v28_pytorch_base,business_base,9.256848373,13810904.92,28,200,0,6363952,1595,43624,24864,3221,1588,409600,428848,331504,97344,3168,0,40640,1.0,0.5966806256320576,0.7651014657201535,1.8970167211033246,-0.5966817491860786,0.5966817491860786,0.5128142072724622,1.2714862866929153,-0.596681291304941,0.596681291304941,98360,98419,-0.0005994777431187067,0.0005994777431187067,97341,97544,-0.0020811121135077505,0.0020811121135077505,97341,97543,-0.0020708815599274166,0.0020708815599274166,744,764,-0.02617801047120419,0.02617801047120419,88260,88255,5.665401393688743e-05,5.665401393688743e-05,88260,96681,-0.08710087814565426,0.08710087814565426
8,W_v28_pytorch_heldout,heldout,10.30139207,16038627.76,14,210,0,6065008,1670,32770,23695,2367,1665,430080,341216,255481,85735,2032,0,1207,1.0,0.5634437551283858,0.8777650051136293,2.0106602490052623,-0.5634443931798584,0.5634443931798584,0.5637765028504497,1.291418530773907,-0.563444004080849,0.563444004080849,86113,86173,-0.0006962737748482704,0.0006962737748482704,85732,85931,-0.0023158115231988454,0.0023158115231988454,85732,85930,-0.002304201093913651,0.002304201093913651,6736,6744,-0.0011862396204033216,0.0011862396204033216,81567,81560,8.582638548307995e-05,8.582638548307995e-05,81567,85663,-0.0478152761402239,0.0478152761402239
8,W_v28_redis_base,business_base,12.96237003,16398626.56,3,705,4,6885840,3126,30776,26904,7650,3115,1443840,362184,289304,72880,1792,0,838,1.0,0.06759247882663975,2.1200739893704585,2.273768081114509,-0.06759444510660724,0.06759444510660724,1.6758222671453302,1.7973069272536923,-0.06759260661950055,0.06759260661950055,98793,98856,-0.0006372906045156591,0.0006372906045156591,72796,73010,-0.002931105328037255,0.002931105328037255,72796,73010,-0.002931105328037255,0.002931105328037255,744,744,0.0,0.0,65420,65414,9.172348426942244e-05,9.172348426942244e-05,65420,72401,-0.09642132014751177,0.09642132014751177
8,W_v28_redis_heldout,heldout,13.62923937,17442536.28,36,1047,14,7053518,3747,25635,27556,7883,3736,2144256,313334,239806,73528,1328,0,536,1.0,0.08508771506600626,3.1089089778886736,3.398046303893204,-0.08508928370789424,0.08508928370789424,2.4292375804527615,2.6551585885552655,-0.08508757596488163,0.08508757596488163,86514,86583,-0.0007969231835348741,0.0007969231835348741,73443,73673,-0.003121903546753899,0.003121903546753899,73443,73672,-0.0031083722445433815,0.0031083722445433815,4772,4782,-0.002091175240485153,0.002091175240485153,70102,70102,0.0,0.0,70102,73452,-0.04560801611937047,0.04560801611937047
8,W_v28_simd_sse_dense,mechanism,13.51986405,27039938.13,60,101,0,7209656,808,72108,28168,0,8,206848,160,109,51,120,0,9,1.0,0.16813920468401472,0.45547852862849536,0.5475412419122355,-0.16813840901229635,0.16813840901229635,0.22773749538119434,0.2737687603029528,-0.1681392167273585,0.1681392167273585,47,77,-0.38961038961038963,0.38961038961038963,47,121,-0.6115702479338843,0.6115702479338843,47,121,-0.6115702479338843,0.6115702479338843,128,128,0.0,0.0,9,9,0.0,0.0,9,116,-0.9224137931034483,0.9224137931034483
16,W_v28_bvc_encoder_base,business_base,7.676144984,9828103.562,2,638,3,14128422,6815,61130,55200,16495,6784,1306624,1020464,913413,107051,4772,0,4620940,1.0,0.04545794427461942,1.8876727739446248,1.8055974452753516,0.045456050507845534,0.045456050507845534,1.4743485153543687,1.4102415630447533,0.04545813567656209,0.04545813567656209,108134,108307,-0.0015973113464503679,0.0015973113464503679,107042,107572,-0.00492693265905626,0.00492693265905626,107042,107572,-0.00492693265905626,0.00492693265905626,3603,3570,0.009243697478991597,0.009243697478991597,87243,87232,0.00012610051357300073,0.00012610051357300073,87243,104426,-0.16454714343171242,0.16454714343171242
16,W_v28_bvc_encoder_heldout,heldout,7.358216424,9559348.644,5,590,2,13229283,6231,52764,51684,17264,6205,1208320,943987,848669,95318,4081,0,3958250,1.0,0.0534088961583912,1.8904080706950812,1.7945661926788439,0.05340671099636013,0.05340671099636013,1.4551233804583363,1.381347194594338,0.053408865021559046,0.053408865021559046,95749,95881,-0.0013767065424849553,0.0013767065424849553,95309,95781,-0.004927908457836105,0.004927908457836105,95309,95781,-0.004927908457836105,0.004927908457836105,21664,21593,0.0032881026258509702,0.0032881026258509702,85441,85433,9.364063066964756e-05,9.364063066964756e-05,85441,94643,-0.09722853248523398,0.09722853248523398
16,W_v28_cache_L1_mixed,mechanism,9.379611801,11893235.35,0,295,14,13644464,4175,53296,53312,764,885,604160,270528,266266,4262,1168,0,365,1.0,0.08428626941520931,0.8826617549755035,0.8140456360970115,0.08429026068793374,0.08429026068793374,0.6961120642042077,0.6419965335658459,0.08429255892985521,0.08429255892985521,4188,4226,-0.008991954566966399,0.008991954566966399,4188,4361,-0.03966980050447145,0.03966980050447145,4188,4360,-0.03944954128440367,0.03944954128440367,4560,4672,-0.023972602739726026,0.023972602739726026,4125,4125,0.0,0.0,4125,4328,-0.046903881700554526,0.046903881700554526
16,W_v28_cache_L2_mixed,mechanism,8.524624117,10809121.22,0,535,16,13644464,5495,50752,53312,811,5477,1095680,270528,237146,33382,1168,0,365,1.0,0.20219879233062316,1.5905583455382168,1.3230443332174806,0.20219580372652757,0.20219580372652757,1.2543954090098373,1.0434180075603707,0.2021983518788942,0.2021983518788942,262262,262305,-0.0001639313013476678,0.0001639313013476678,32861,33049,-0.005688523102060577,0.005688523102060577,32861,33048,-0.00565843621399177,0.00565843621399177,4560,4672,-0.023972602739726026,0.023972602739726026,32797,32797,0.0,0.0,32797,33007,-0.006362286787651104,0.006362286787651104
16,W_v28_coh_readmostly_sparse,mechanism,9.093125476,11795290.52,8,236,0,12587696,3763,54238,49184,3691,3747,483328,266432,233546,32886,1248,0,999,1.0,0.07243350516915092,0.7925773907666942,0.8544714274231611,-0.07243546673423756,0.07243546673423756,0.6110070500590418,0.6587204548276542,-0.0724334646342446,0.0724334646342446,262278,262317,-0.00014867507633893343,0.00014867507633893343,32877,33044,-0.005053867570512045,0.005053867570512045,32877,33044,-0.005053867570512045,0.005053867570512045,4560,4651,-0.019565684798967965,0.019565684798967965,2093,2093,0.0,0.0,2093,20284,-0.8968152238217314,0.8968152238217314
16,W_v28_flink_base,business_base,7.612884693,9600901.033,15,955,6,13898436,8368,44689,54299,10324,8265,1955840,884002,706552,177450,3189,0,1941,1.0,0.08075126630979017,2.833545754712016,2.6218352018327846,0.0807489931980606,0.0807489931980606,2.246815900724369,2.0789389332304737,0.08075127403238848,0.08075127403238848,210455,210429,0.00012355711427607411,0.00012355711427607411,161497,161956,-0.0028341030897280745,0.0028341030897280745,161497,161956,-0.0028341030897280745,0.0028341030897280745,7104,7086,0.002540220152413209,0.002540220152413209,126715,126705,7.892348368256975e-05,7.892348368256975e-05,126715,155245,-0.183774034590486,0.183774034590486
16,W_v28_flink_heldout,heldout,7.21237682,9471497.318,5,980,8,12854002,6837,48457,50218,10381,6823,2007040,773521,588080,185441,3251,0,1740,1.0,0.08759095688532914,3.270273763206606,3.006902322950783,0.08758895766104124,0.08758895766104124,2.49025533059665,2.2896979930227745,0.08759117498684052,0.08759117498684052,192315,192371,-0.00029110416850772723,0.00029110416850772723,158717,159201,-0.003040181908405098,0.003040181908405098,158717,159201,-0.003040181908405098,0.003040181908405098,20170,20154,0.0007938870695643545,0.0007938870695643545,141752,141750,1.4109347442680776e-05,1.4109347442680776e-05,141752,157028,-0.09728201339888427,0.09728201339888427
16,W_v28_fp_alu_dense,mechanism,9.219337259,11734113.66,11,61,0,13763776,976,229376,53776,0,16,124928,272,170,102,192,0,37,1.0,0.004306534604011974,0.18253218785694417,0.183322088729541,-0.004308814491865166,0.004308814491865166,0.14341311570313262,0.1440334306871732,-0.004306743101800072,0.004306743101800072,94,151,-0.37748344370860926,0.37748344370860926,94,240,-0.6083333333333333,0.6083333333333333,94,240,-0.6083333333333333,0.6083333333333333,256,240,0.06666666666666667,0.06666666666666667,14,14,0.0,0.0,14,230,-0.9391304347826087,0.9391304347826087
16,W_v28_gofeed_base,business_base,7.837165946,9833765.094,11,894,6,13091246,6787,50918,51149,17682,6778,1830912,792960,657146,135814,3388,0,17660,1.0,0.14091497372221215,2.8033198431478397,2.4570855846133024,0.14091257573717272,0.14091257573717272,2.2341476128399083,1.9582066052617488,0.14091516535420687,0.14091516535420687,198494,198623,-0.0006494716120489571,0.0006494716120489571,135805,136273,-0.003434282653203496,0.003434282653203496,135805,136273,-0.003434282653203496,0.003434282653203496,24371,24353,0.0007391286494477067,0.0007391286494477067,90131,88567,0.017658947463502207,0.017658947463502207,90131,123717,-0.27147441337892125,0.27147441337892125
16,W_v28_gofeed_heldout,heldout,7.878716821,10113934.53,3,1013,4,12821962,7324,45278,50094,14585,7315,2074624,676168,521320,154848,2670,0,15135,1.0,0.08093446435334391,3.319856211191939,3.0712904672657664,0.08093202078260604,0.08093202078260604,2.586155457331725,2.3925184605571004,0.08093437938595308,0.08093437938595308,188178,188305,-0.0006744377472717134,0.0006744377472717134,154167,154734,-0.0036643530187289155,0.0036643530187289155,154167,154734,-0.0036643530187289155,0.0036643530187289155,22069,22068,4.5314482508609755e-05,4.5314482508609755e-05,129247,126368,0.022782666497847555,0.022782666497847555,129247,150467,-0.14102760073637408,0.14102760073637408
16,W_v28_int_alu_dense,mechanism,11.05842775,13095537.95,9,331,0,14746128,5296,44832,57616,0,16,677888,80,10,70,64,0,37,1.0,0.0012529780263768632,0.8686312745256763,0.8697230298363774,-0.0012552907917207183,0.0012552907917207183,0.7335090947264258,0.7344293284935889,-0.0012529915833435245,0.0012529915833435245,62,168,-0.6309523809523809,0.6309523809523809,62,295,-0.7898305084745763,0.7898305084745763,62,295,-0.7898305084745763,0.7898305084745763,224,256,-0.125,0.125,12,12,0.0,0.0,12,281,-0.9572953736654805,0.9572953736654805
16,W_v28_int_div_serial,mechanism,2.608731611,12307455.99,14,434,0,14842630,6926,35175,57986,2708,2607,888832,262240,262154,86,625,0,33,1.0,0.16075088556629988,4.503981760251436,3.880183309409959,0.1607652013060008,0.1607652013060008,0.9546797973135489,0.8224671531223862,0.1607512758281412,0.1607512758281412,76,117,-0.3504273504273504,0.3504273504273504,76,233,-0.6738197424892703,0.6738197424892703,76,233,-0.6738197424892703,0.6738197424892703,197395,197395,0.0,0.0,28,28,0.0,0.0,28,183,-0.8469945355191257,0.8469945355191257
16,W_v28_marine_base,business_base,7.321070019,9121148.5,4,998,7,14029620,7866,53440,54815,20891,7805,2043904,1132512,937230,195282,4658,0,17288,1.0,0.007144865965760791,2.898714519089333,2.878157028956112,0.007142588095923625,0.007142588095923625,2.326646908469367,2.3101415031299615,0.007144759451766382,0.007144759451766382,226683,226771,-0.0003880566739133311,0.0003880566739133311,194933,195498,-0.002890055141229066,0.002890055141229066,194933,195498,-0.002890055141229066,0.002890055141229066,17209,17200,0.0005232558139534884,0.0005232558139534884,165147,164972,0.0010607860727881095,0.0010607860727881095,165147,190660,-0.1338141193748033,0.1338141193748033
16,W_v28_marine_heldout,heldout,7.592054042,9687718.72,7,945,3,13124882,7891,42858,51276,13021,7839,1935360,691657,494975,196682,2654,0,13352,1.0,0.08621908052023784,3.001931519576141,2.763658418875679,0.08621655233261324,0.08621655233261324,2.352548312434352,2.1658141832826194,0.08621890584754992,0.08621890584754992,206165,206271,-0.0005138870708921758,0.0005138870708921758,196341,196876,-0.0027174465145573864,0.0027174465145573864,196341,196876,-0.0027174465145573864,0.0027174465145573864,30500,30497,9.837033150801719e-05,9.837033150801719e-05,180370,170695,0.05668004335217786,0.05668004335217786,180370,194663,-0.07342432819796263,0.07342432819796263
16,W_v28_memory_random_mlp,mechanism,5.520612395,6362818.496,0,1199,165,8913744,3642,76928,34832,10513,3640,2455552,1179952,791256,388696,10336,0,395039,1.0,0.20131331607754802,4.978189883277337,4.144006528101818,0.20129875508608822,0.20129875508608822,4.319258327365022,3.5954760956798797,0.2013035860688374,0.2013035860688374,549629,549718,-0.00016190119297530733,0.00016190119297530733,388696,389187,-0.0012616043187465152,0.0012616043187465152,388696,389187,-0.0012616043187465152,0.0012616043187465152,224,245,-0.08571428571428572,0.08571428571428572,364132,364103,7.964779197095327e-05,7.964779197095327e-05,364132,364373,-0.0006614101483918951,0.0006614101483918951
16,W_v28_memory_seq_moderate,mechanism,8.090927515,9325195.525,0,1491,196,8913616,3717,74256,34832,2185,3698,3053568,524560,154,524406,4560,0,388,1.0,0.23793684320330075,6.108505313800779,8.170041469460882,-0.25232872603719325,0.25232872603719325,5.299993291162644,7.0886393011403435,-0.2523257192237108,0.2523257192237108,524406,524478,-0.00013727935204145837,0.00013727935204145837,524406,524889,-0.0009201945554202889,0.0009201945554202889,524406,524889,-0.0009201945554202889,0.0009201945554202889,224,240,-0.06666666666666667,0.06666666666666667,524317,524317,0.0,0.0,524317,524563,-0.0004689617834273481,0.0004689617834273481
16,W_v28_mysql_base,business_base,7.956043303,10059901.59,5,1552,5,15287031,11124,34542,59726,6270,11006,3178496,803968,604864,199104,2194,0,347150,1.0,0.06251928689337331,4.201817914580198,3.9545878447158316,0.06251727855652989,0.06251727855652989,3.323078758720382,3.1275467164026014,0.06251930348227933,0.06251930348227933,246758,246879,-0.0004901186411156882,0.0004901186411156882,199041,199572,-0.0026606938849137152,0.0026606938849137152,199041,199572,-0.0026606938849137152,0.0026606938849137152,10863,10848,0.0013827433628318584,0.0013827433628318584,167846,165216,0.015918555103621924,0.015918555103621924,167846,194533,-0.13718495062534378,0.13718495062534378
16,W_v28_mysql_heldout,heldout,7.52845764,9892655.643,4,1548,4,15042222,10288,34593,58766,9436,10243,3170304,801402,596433,204969,2187,0,147610,1.0,0.05340287929278051,4.428322300507174,4.203833547035164,0.053400961517692636,0.053400961517692636,3.3700189373617806,3.1991741038470978,0.05340279333632923,0.05340279333632923,231256,231360,-0.0004495159059474412,0.0004495159059474412,204347,204957,-0.0029762340393350802,0.0029762340393350802,204347,204957,-0.0029762340393350802,0.0029762340393350802,22274,22259,0.0006738847207870974,0.0006738847207870974,187387,182943,0.02429171927868243,0.02429171927868243,187387,202620,-0.07518014016385352,0.07518014016385352
16,W_v28_pytorch_base,business_base,6.146584727,9170496.677,1,292,34,12727904,3739,94588,49728,7867,3727,598016,857696,663024,194672,6372,0,100245,1.0,0.43236174551976125,1.116761654022525,1.967385611568136,-0.4323625996571195,0.4323625996571195,0.7485167235705109,1.3186513303062561,-0.43236190919652107,0.43236190919652107,196715,196885,-0.0008634482058054194,0.0008634482058054194,194662,195086,-0.0021734004490327344,0.0021734004490327344,194662,195085,-0.002168285619089115,0.002168285619089115,1488,1532,-0.028720626631853787,0.028720626631853787,159670,159620,0.00031324395439168026,0.00031324395439168026,159670,189357,-0.15677793796902148,0.15677793796902148
16,W_v28_pytorch_heldout,heldout,6.076057581,9460078.394,1,278,0,12129809,4431,63766,47390,6319,4419,569344,682409,510929,171480,4064,0,32865,1.0,0.457739980581938,1.1641664258906967,2.1468825645697134,-0.4577409844846248,0.4577409844846248,0.7477255412677973,1.3789071381709714,-0.45774046665709084,0.45774046665709084,172230,172366,-0.0007890187159880719,0.0007890187159880719,171473,171891,-0.0024317736239826402,0.0024317736239826402,171473,171891,-0.0024317736239826402,0.0024317736239826402,13442,13448,-0.000446162998215348,0.000446162998215348,154841,154808,0.00021316727817683842,0.00021316727817683842,154841,170085,-0.08962577534762031,0.08962577534762031
16,W_v28_redis_base,business_base,8.06150804,10198571.68,4,726,4,13771680,6387,61552,53808,15382,6364,1486848,724368,578573,145795,3584,0,2459,1.0,0.04880303859542593,2.178052906662277,2.2898070981048226,-0.04880506813654303,0.04880506813654303,1.7216519698395547,1.809984762323838,-0.048803058635075454,0.048803058635075454,197611,197758,-0.0007433327602423163,0.0007433327602423163,145626,146100,-0.00324435318275154,0.00324435318275154,145626,146100,-0.00324435318275154,0.00324435318275154,1488,1488,0.0,0.0,117188,117172,0.00013655139453111665,0.00013655139453111665,117188,141049,-0.1691681614190813,0.1691681614190813
16,W_v28_redis_heldout,heldout,8.109428411,10378348.56,7,1047,5,14106982,7529,51780,55114,15414,7508,2144256,626662,479604,147058,2680,0,1712,1.0,0.0938627236083757,3.105197758195525,3.426858161405923,-0.09386452197905726,0.09386452197905726,2.426337752468955,2.6776712300703895,-0.09386270979758321,0.09386270979758321,173020,173162,-0.0008200413485637727,0.0008200413485637727,146890,147379,-0.0033179761024297897,0.0033179761024297897,146890,147379,-0.0033179761024297897,0.0033179761024297897,9577,9598,-0.002187955824130027,0.002187955824130027,133465,133465,0.0,0.0,133465,145788,-0.08452684720278761,0.08452684720278761
16,W_v28_simd_sse_dense,mechanism,6.178772217,12357640.42,8,101,0,14419312,1616,144202,56336,0,16,206848,320,218,102,240,0,37,1.0,0.16822216040042678,0.4554923990235242,0.5476125087729519,-0.16822133949394869,0.16822133949394869,0.22774443052484059,0.27380441248075427,-0.1682222048161888,0.1682222048161888,94,159,-0.4088050314465409,0.4088050314465409,94,248,-0.6209677419354839,0.6209677419354839,94,248,-0.6209677419354839,0.6209677419354839,256,256,0.0,0.0,14,14,0.0,0.0,14,238,-0.9411764705882353,0.9411764705882353
32,W_v28_bvc_encoder_base,business_base,4.605709024,5896888.846,0,650,5,28256824,13603,121993,110400,33705,13545,1331200,2040928,1826826,214102,9515,0,9123331,1.0,0.09567664118720497,1.9257331899574277,1.757578167280536,0.09567427828093387,0.09567427828093387,1.5040756172739016,1.3727369047594191,0.09567653645729035,0.09567653645729035,216234,216625,-0.0018049624927870744,0.0018049624927870744,214085,215213,-0.0052413190652981,0.0052413190652981,214085,215213,-0.0052413190652981,0.0052413190652981,7235,7169,0.00920630492397824,0.00920630492397824,144434,144398,0.00024931093228438065,0.00024931093228438065,144434,195526,-0.2613054018391416,0.2613054018391416
32,W_v28_bvc_encoder_heldout,heldout,4.339023471,5637015.274,0,633,4,26458432,12658,106279,103369,34820,12603,1296384,1887932,1697288,190644,8210,0,8001484,1.0,0.11122683324928895,2.0275531529082658,1.8246116674419717,0.11122448085121009,0.11122448085121009,1.5606842083461332,1.4044695176991084,0.11122682883352686,0.11122682883352686,191491,191794,-0.001579820015224668,0.001579820015224668,190627,191562,-0.004880926279742329,0.004880926279742329,190627,191561,-0.0048757314902302664,0.0048757314902302664,43150,43008,0.0033017113095238095,0.0033017113095238095,154511,154472,0.0002524729400797556,0.0002524729400797556,154511,184355,-0.16188332293672533,0.16188332293672533
32,W_v28_cache_L1_mixed,mechanism,5.321379272,6747445.143,0,310,28,27288928,8333,106592,106624,532,751,634880,541056,532532,8524,2336,0,1514,1.0,0.1347686839424237,0.9254416061378793,0.8155354322762045,0.1347656637737009,0.1347656637737009,0.7298504360449777,0.6431714148611105,0.13476814917619598,0.13476814917619598,8380,8452,-0.008518693800283956,0.008518693800283956,8380,8707,-0.037555989433788906,0.037555989433788906,8380,8707,-0.037555989433788906,0.037555989433788906,9120,9344,-0.023972602739726026,0.023972602739726026,8247,8247,0.0,0.0,8247,8656,-0.047250462107208874,0.047250462107208874
32,W_v28_cache_L2_mixed,mechanism,5.140767065,6518431.029,0,597,38,27288928,10948,101504,106624,1586,10909,1222656,541056,474292,66764,2336,0,1514,1.0,0.16695879022837865,1.7914918797255202,1.5351841994382935,0.1669556528662858,0.1669556528662858,1.4128618390579506,1.2107218822722368,0.16695820877239392,0.16695820877239392,524524,524619,-0.00018108379605008586,0.00018108379605008586,65723,66136,-0.006244707874682473,0.006244707874682473,65723,66135,-0.006229681711650412,0.006229681711650412,9120,9344,-0.023972602739726026,0.023972602739726026,65591,65591,0.0,0.0,65591,65996,-0.006136735559730893,0.006136735559730893
32,W_v28_coh_readmostly_sparse,mechanism,5.288193644,6859663.435,8,236,0,25175392,7520,108398,98368,7385,7488,483328,532864,467092,65772,2496,0,2243,1.0,0.07165927260233203,0.7928114694971146,0.8540109286193761,-0.07166121307276328,0.07166121307276328,0.6111875040515754,0.6583654043880329,-0.07165914250963804,0.07165914250963804,524556,524644,-0.00016773278642279337,0.00016773278642279337,65756,66122,-0.0055352227700311545,0.0055352227700311545,65756,66122,-0.0055352227700311545,0.0055352227700311545,9120,9273,-0.01649951472015529,0.01649951472015529,2135,2135,0.0,0.0,2135,40164,-0.9468429439298874,0.9468429439298874
32,W_v28_flink_base,business_base,4.630418408,5839593.959,0,965,13,27796952,16398,89344,108598,20139,16239,1976320,1768012,1413088,354924,6382,0,6354,1.0,0.1406043020120301,2.8666476325945585,2.5132772114167494,0.14060145039814848,0.14060145039814848,2.2730652267198215,1.9928611075465994,0.14060393778178543,0.14060393778178543,421126,420985,0.00033492879793816884,0.00033492879793816884,323022,324002,-0.0030246726872056344,0.0030246726872056344,323022,324002,-0.0030246726872056344,0.0030246726872056344,14141,14103,0.002694462171169255,0.002694462171169255,204849,204822,0.0001318217769575534,0.0001318217769575534,204849,284034,-0.27878704662117915,0.27878704662117915
32,W_v28_flink_heldout,heldout,4.130403724,5424206.519,0,1065,18,25707103,13707,96657,100434,20711,13676,2181120,1546931,1175857,371074,6485,0,5776,1.0,0.15375633379207662,3.5526726093460934,3.07922865092019,0.15375407678296987,0.15375407678296987,2.7052753474399664,2.3447541400659424,0.15375650743658992,0.15375650743658992,384780,384858,-0.00020267215440500133,0.00020267215440500133,317491,318499,-0.003164845101554479,0.003164845101554479,317491,318499,-0.003164845101554479,0.003164845101554479,40337,40310,0.0006698089804018854,0.0006698089804018854,256175,256166,3.5133468141751835e-05,3.5133468141751835e-05,256175,305159,-0.1605195979800694,0.1605195979800694
32,W_v28_fp_alu_dense,mechanism,5.395706337,6867503.561,16,61,0,27527552,1952,458752,107552,0,32,124928,544,340,204,384,0,149,1.0,0.0046923749288162175,0.18254897163089087,0.18341022692826886,-0.004695786662511588,0.004695786662511588,0.14342630249140934,0.14410266956250614,-0.004693647058380305,0.004693647058380305,188,309,-0.39158576051779936,0.39158576051779936,188,483,-0.6107660455486542,0.6107660455486542,188,483,-0.6107660455486542,0.6107660455486542,512,480,0.06666666666666667,0.06666666666666667,24,24,0.0,0.0,24,453,-0.9470198675496688,0.9470198675496688
32,W_v28_gofeed_base,business_base,4.771520092,5987181.455,0,791,10,26182786,13185,102182,102297,34648,13156,1619968,1585920,1314172,271748,6796,0,35528,1.0,0.2254432251612936,2.477991834578326,2.0221247759343473,0.22543962868628603,0.22543962868628603,1.9748504227166659,1.6115406624671738,0.2254425027620999,0.2254425027620999,396987,397257,-0.000679660773756032,0.000679660773756032,271734,272654,-0.003374239879114189,0.003374239879114189,271734,272654,-0.003374239879114189,0.003374239879114189,48822,48788,0.0006968926785275068,0.0006968926785275068,128685,126271,0.019117612119964204,0.019117612119964204,128685,204526,-0.3708134907053382,0.3708134907053382
32,W_v28_gofeed_heldout,heldout,4.535510389,5822359.468,0,979,8,25644986,14540,91189,100191,28704,14502,2004992,1352402,1042843,309559,5373,0,31544,1.0,0.14075534199692827,3.205028640479512,2.809574655853349,0.14075226077452366,0.14075226077452366,2.4966580601759736,2.1886017825633903,0.14075483263646696,0.14075483263646696,376314,376581,-0.0007090108104232556,0.0007090108104232556,308196,309326,-0.0036531038451342594,0.0036531038451342594,308196,309325,-0.003649882809342924,0.003649882809342924,44296,44289,0.000158052789631737,0.000158052789631737,220423,215913,0.02088804286911858,0.02088804286911858,220423,282469,-0.21965596224718464,0.21965596224718464
32,W_v28_int_alu_dense,mechanism,6.047598077,7161646.479,5,331,0,29492256,10592,89664,115232,0,32,677888,160,20,140,128,0,149,1.0,0.0013659769343960062,0.8686487412401416,0.869839013105833,-0.0013683817899147368,0.0013683817899147368,0.7335238443610418,0.734527213096033,-0.0013660062106643854,0.0013660062106643854,124,336,-0.6309523809523809,0.6309523809523809,124,592,-0.7905405405405406,0.7905405405405406,124,592,-0.7905405405405406,0.7905405405405406,448,512,-0.125,0.125,22,22,0.0,0.0,22,566,-0.9611307420494699,0.9611307420494699
32,W_v28_int_div_serial,mechanism,1.473846773,6953033.597,2,434,0,29684105,13859,70150,115970,5375,5172,888832,524480,524308,172,1241,0,127,1.0,0.16078073081055377,4.5052274310764835,3.881154729037766,0.1607956254280644,0.1607956254280644,0.954980990668238,0.8227053998403602,0.16078123572975814,0.16078123572975814,153,254,-0.39763779527559057,0.39763779527559057,153,488,-0.6864754098360656,0.6864754098360656,153,488,-0.6864754098360656,0.6864754098360656,395268,395268,0.0,0.0,54,54,0.0,0.0,54,394,-0.8629441624365483,0.8629441624365483
32,W_v28_marine_base,business_base,4.466563988,5564709.17,0,1060,15,28058571,15588,106153,109624,40793,15489,2170880,2265024,1874334,390690,9233,0,36766,1.0,0.08070786582220744,3.079911186949872,2.849908148132887,0.0807054216704041,0.0807054216704041,2.4721184838671935,2.28749937452751,0.0807078294296003,0.0807078294296003,453413,453619,-0.0004541255987954649,0.0004541255987954649,389984,391157,-0.002998795879915226,0.002998795879915226,389984,391157,-0.002998795879915226,0.002998795879915226,34683,34667,0.00046153402371131047,0.00046153402371131047,283917,283361,0.0019621613418924974,0.0019621613418924974,283917,362263,-0.2162682912690504,0.2162682912690504
32,W_v28_marine_heldout,heldout,4.394659903,5607688.137,1,1045,7,26248048,16083,87229,102548,25852,15978,2140160,1383134,989712,393422,5384,0,28919,1.0,0.14999032523942746,3.3241079958596407,2.8905595537648416,0.1499877217648462,0.1499877217648462,2.60505287859882,2.265282486290046,0.14999029673567607,0.14999029673567607,412331,412557,-0.0005478030914516054,0.0005478030914516054,392737,393756,-0.0025878970733144383,0.0025878970733144383,392737,393756,-0.0025878970733144383,0.0025878970733144383,60976,60974,3.280086594286089e-05,3.280086594286089e-05,334266,318738,0.04871712817423715,0.04871712817423715,334266,381743,-0.12436901266035003,0.12436901266035003
32,W_v28_memory_random_mlp,mechanism,3.955024919,4558390.249,0,1680,281,17827488,7336,153856,69664,21201,7325,3440640,2359904,1582499,777405,20672,0,793251,1.0,0.4530148013215881,6.885385397357707,4.738724131911895,0.453004058832966,0.453004058832966,5.974010415825269,4.11147205992022,0.4530100968121842,0.4530100968121842,1099199,1099389,-0.00017282326819715313,0.00017282326819715313,777404,778304,-0.0011563604966696817,0.0011563604966696817,777404,778304,-0.0011563604966696817,0.0011563604966696817,448,492,-0.08943089430894309,0.08943089430894309,728522,728474,6.589116426941798e-05,6.589116426941798e-05,728522,728996,-0.0006502093289949465,0.0006502093289949465
